--------------------
BDMEP - INMET
--------------------
Estação           : MANAUS - AM (OMM: 82331)
Latitude  (graus) : -3.1
Longitude (graus) : -60.01
Altitude  (metros): 61.25
Estação Operante
Inicio de operação: 01/01/1910
Periodo solicitado dos dados: 01/01/1998 a 31/12/2017
Os dados listados abaixo são os que encontram-se digitados no BDMEP
Hora em UTC
--------------------
Obs.: Os dados aparecem separados por ; (ponto e vírgula) no formato txt.
      Para o formato planilha XLS, siga as instruções
--------------------
Estacao;Data;Hora;TempBulboSeco;TempBulboUmido;UmidadeRelativa;PressaoAtmEstacao;DirecaoVento;VelocidadeVento;Nebulosidade;
82331;28/12/2003;1200;27;25.8;90;1002.6;9;1;8;
82331;28/12/2003;1800;33.3;27.8;64;999.1;9;2;8;
82331;29/12/2003;0000;28.5;26.2;83;1001.4;0;0;8;
82331;29/12/2003;1200;26.8;25.4;89;1003.1;9;2;10;
82331;29/12/2003;1800;31.1;27.6;76;1001;9;1;9;
82331;30/12/2003;0000;26.6;25.4;90;1000.9;0;0;5;
82331;30/12/2003;1200;27.2;26;91;1003.5;9;2;8;
82331;30/12/2003;1800;31.9;27;68;1000.6;5;2;8;
82331;31/12/2003;0000;27;25.6;89;1001.8;0;0;6;
82331;31/12/2003;1200;26.4;25.4;92;1005;5;2;10;
82331;31/12/2003;1800;28.7;25.4;76;1002.4;5;2;10;
82331;01/01/2004;0000;25.4;25.2;98;1003.8;0;0;8;
82331;01/01/2004;1200;25.4;;95;1006.2;0;0;10;
82331;01/01/2004;1800;32.1;;72;1002.8;9;2;8;
82331;02/01/2004;0000;27;;92;1003.3;0;0;8;
82331;02/01/2004;1200;26.8;25.2;88;1005.7;0;0;10;
82331;02/01/2004;1800;26;25.2;94;1002.2;0;0;10;
82331;03/01/2004;0000;26;25.6;97;1001.7;0;0;10;
82331;03/01/2004;1200;26.4;25.8;98;1003.4;0;0;6;
82331;03/01/2004;1800;28.3;26.6;88;1001.1;5;1;10;
82331;04/01/2004;0000;25.6;25;95;1001.8;0;0;10;
82331;04/01/2004;1200;27.4;25.4;92;1004;9;1.02888;6.25;
82331;04/01/2004;1800;25;24.6;97;1001.2;0;0;10;
82331;05/01/2004;0000;24.6;24.4;98;1001;0;0;10;
82331;05/01/2004;1200;25.4;25;97;1002.8;5;1;10;
82331;05/01/2004;1800;26.6;25.4;90;1000.8;0;0;9;
82331;06/01/2004;0000;26.4;25.8;95;1001.8;0;0;9;
82331;06/01/2004;1200;28.2;26.4;87;1003.8;5;2;9;
82331;06/01/2004;1800;28.9;26.4;81;1001.6;5;2;8;
82331;07/01/2004;0000;26.8;26;94;1003;0;0;0;
82331;07/01/2004;1200;23.8;23.6;99;1006;0;0;10;
82331;07/01/2004;1800;30.5;27.8;81;1003.1;14;2;10;
82331;08/01/2004;0000;24.2;23.6;95;1001.7;0;0;10;
82331;08/01/2004;1200;25;24.6;97;1004.5;9;1;10;
82331;08/01/2004;1800;32.7;28.6;73;1001.6;9;2;8;
82331;09/01/2004;0000;27.2;26.2;92;1002.8;0;0;6;
82331;09/01/2004;1200;28.2;26.6;89;1004.1;5;2;6;
82331;09/01/2004;1800;27.8;26.6;91;1001.2;5;2;10;
82331;10/01/2004;0000;26.2;25.6;95;1003;0;0;10;
82331;10/01/2004;1200;26.2;25.4;93;1003.4;0;0;9;
82331;10/01/2004;1800;28.2;26;85;1001.6;5;2;10;
82331;11/01/2004;0000;25.8;25.4;97;1003;0;0;8;
82331;11/01/2004;1200;25.6;24.8;93;1005.9;5;1;10;
82331;11/01/2004;1800;32.5;28.6;75;1002.8;5;2;6;
82331;12/01/2004;0000;27.8;26.4;89;1002.4;0;0;6;
82331;12/01/2004;1200;27.6;26.8;93;1005.1;0;0;6;
82331;12/01/2004;1800;32.5;28.8;76;1002.3;5;1;10;
82331;13/01/2004;0000;27;25.8;90;1002.7;0;0;10;
82331;13/01/2004;1200;24.6;24.4;98;1005.6;0;0;10;
82331;13/01/2004;1800;27.8;26.2;88;1004;0;0;10;
82331;14/01/2004;0000;26.4;26;97;1002.9;0;0;5;
82331;14/01/2004;1200;27;25.6;89;1004.5;0;0;6;
82331;14/01/2004;1800;32.7;28.4;71;1000.8;9;3;5;
82331;15/01/2004;0000;28.7;25.8;79;999.7;0;0;0;
82331;15/01/2004;1200;29.1;26.4;80;1002.3;9;1;4;
82331;15/01/2004;1800;33.7;28.8;69;999.3;9;3;6;
82331;16/01/2004;0000;29.3;28;91;1000.2;0;0;5;
82331;16/01/2004;1200;27.2;26.4;93;1002.4;0;0;10;
82331;16/01/2004;1800;28.5;27;89;1000.4;9;1;10;
82331;17/01/2004;0000;24.2;23.6;95;1004.2;18;5;10;
82331;17/01/2004;1200;23;22.4;95;1004.1;0;0;10;
82331;17/01/2004;1800;29.7;27.2;83;1003.5;9;1;10;
82331;18/01/2004;0000;26.8;25.6;91;1002.7;0;0;2;
82331;18/01/2004;1200;25.5;24.6;90;1005;0;0;5;
82331;18/01/2004;1800;32.3;27.6;69;1001.5;0;0;5;
82331;19/01/2004;0000;26.6;25.6;92;1001.5;0;0;4;
82331;19/01/2004;1200;25.6;24.6;92;1004.2;0;0;8;
82331;19/01/2004;1800;29.9;27;80;1001.7;0;0;10;
82331;20/01/2004;0000;27.2;26.2;92;1000.9;0;0;10;
82331;20/01/2004;1200;27.2;26.2;92;1003.5;0;0;10;
82331;20/01/2004;1800;32.1;29;79;1000.4;9;1;10;
82331;21/01/2004;0000;28.2;27.2;93;1000.5;0;0;3;
82331;21/01/2004;1200;28.9;26.8;84;1003.3;9;3;4;
82331;21/01/2004;1800;34.5;28.8;65;1000.8;9;1;4;
82331;22/01/2004;0000;30.7;27.4;77;999.7;0;0;0;
82331;22/01/2004;1200;28.7;26.6;86;1002.5;5;2;8;
82331;22/01/2004;1800;34.7;28.2;59;999.7;9;3;8;
82331;23/01/2004;0000;24;23.6;94;1000.6;0;0;10;
82331;23/01/2004;1200;24.6;24;95;1003.5;0;0;5;
82331;23/01/2004;1800;33.3;28.6;70;1001.5;18;1;6;
82331;24/01/2004;0000;27.8;26.6;91;1002.3;0;0;10;
82331;24/01/2004;1200;24.2;23.6;95;1005.8;0;0;10;
82331;24/01/2004;1800;30.5;26.4;72;1002.6;36;1;7;
82331;25/01/2004;0000;26.6;24.6;85;1002.3;0;0;0;
82331;25/01/2004;1200;26.4;25;89;1003.7;5;1;6;
82331;25/01/2004;1800;33.5;27.8;64;1001.1;0;0;4;
82331;26/01/2004;0000;27.4;27;97;1001.5;0;0;0;
82331;26/01/2004;1200;26.6;25.8;93;1005.1;0;0;8;
82331;26/01/2004;1800;30.9;27.6;77;1002.5;0;0;8;
82331;27/01/2004;0000;27.4;26.4;92;1002.4;0;0;8;
82331;27/01/2004;1200;27;26;92;1004.8;0;0;9;
82331;27/01/2004;1800;32.5;28.4;73;1002.1;0;0;8;
82331;28/01/2004;0000;28.3;27.4;94;1001.9;0;0;2;
82331;28/01/2004;1200;26.4;25.6;94;1005.4;0;0;10;
82331;28/01/2004;1800;31.2;28;78;1003.3;0;0;10;
82331;29/01/2004;0000;27.2;26;91;1002.2;0;0;4;
82331;29/01/2004;1200;26.4;25.2;91;1004.3;0;0;7;
82331;29/01/2004;1800;31.4;27.4;73;1001.6;0;0;6;
82331;30/01/2004;0000;26;25.4;95;1001.6;0;0;10;
82331;30/01/2004;1200;24.3;24;97;1003.9;0;0;10;
82331;30/01/2004;1800;26.6;25.6;92;1002.7;0;0;10;
82331;31/01/2004;0000;25.4;24.4;92;1001.5;0;0;6;
82331;31/01/2004;1200;25.4;24.4;92;1004;5;1;10;
82331;31/01/2004;1800;33.1;28.2;68;1002.2;9;1;5;
82331;01/02/2004;0000;28.7;26.4;83;1001.6;0;0;0;
82331;01/02/2004;1200;28.2;26;85;1005.1;9;1;8;
82331;01/02/2004;1800;32.7;28.6;73;1002.7;9;1;4;
82331;02/02/2004;0000;29.9;26.4;75;1001.3;9;1;4;
82331;02/02/2004;1200;24.6;24;95;1004.6;9;1;10;
82331;02/02/2004;1800;31.3;27.2;72;1001.6;9;3;8;
82331;03/02/2004;0000;25.6;24.6;92;1002;0;0;10;
82331;03/02/2004;1200;26.2;25.2;92;1004.5;0;0;10;
82331;03/02/2004;1800;30.9;27.2;74;1000.8;0;0;6;
82331;04/02/2004;0000;28.2;26.8;89;1000.5;0;0;9;
82331;04/02/2004;1200;26.6;25.6;92;1004.4;0;0;10;
82331;04/02/2004;1800;28.5;26;82;1003.6;9;7;10;
82331;05/02/2004;0000;25.6;25;95;1002.1;0;0;5;
82331;05/02/2004;1200;25.4;24.8;95;1005.1;0;0;10;
82331;05/02/2004;1800;30.7;27.2;76;1002.8;9;1;8;
82331;06/02/2004;0000;25.4;24.8;95;1001.9;0;0;10;
82331;06/02/2004;1200;26.2;24.8;89;1004.5;0;0;10;
82331;06/02/2004;1800;33.7;28;64;1001;9;3;6;
82331;07/02/2004;0000;29.7;26.2;75;1001;5;1;10;
82331;07/02/2004;1200;24.6;24.2;97;1003.9;0;0;10;
82331;07/02/2004;1800;24.6;24;95;1004.7;23;3;10;
82331;08/02/2004;0000;24.6;24.4;98;1002.8;0;0;10;
82331;08/02/2004;1200;24.4;24;97;1005.7;0;0;10;
82331;08/02/2004;1800;31.5;27.2;71;1002.9;0;0;6;
82331;09/02/2004;0000;26.6;25.6;92;1003.8;0;0;10;
82331;09/02/2004;1200;25.6;24.6;92;1006.2;0;0;8;
82331;09/02/2004;1800;30.5;26.6;74;1003.2;9;2;6;
82331;10/02/2004;0000;27.8;26.2;88;1002.3;0;0;6;
82331;10/02/2004;1200;27.8;25.4;81;1004.2;9;1;4;
82331;10/02/2004;1800;33.1;27.8;66;1001.5;9;3;5;
82331;11/02/2004;0000;28.9;26.8;84;1001.6;0;0;8;
82331;11/02/2004;1200;27.2;25.4;86;1004.6;9;2;8;
82331;11/02/2004;1800;32.7;27.2;64;1003.7;9;2;9;
82331;12/02/2004;0000;28.3;26.2;85;1002.7;0;0;10;
82331;12/02/2004;1200;24.4;23.8;95;1006.5;9;1;10;
82331;12/02/2004;1800;31.9;28.2;75;1003;9;1;5;
82331;13/02/2004;0000;27.2;26.4;93;1003.4;0;0;4;
82331;13/02/2004;1200;25.8;24.8;92;1006.6;14;2;8;
82331;13/02/2004;1800;24.8;23.4;89;1007.3;5;3;10;
82331;14/02/2004;0000;23;22.8;98;1004;0;0;10;
82331;14/02/2004;1200;23.8;23.4;97;1006.4;0;0;8;
82331;14/02/2004;1800;30.3;27.8;83;1003.1;0;0;5;
82331;15/02/2004;0000;25.8;25;94;1003.3;0;0;8;
82331;15/02/2004;1200;24.6;24;95;1007.4;5;2;10;
82331;15/02/2004;1800;28.2;25.6;82;1003.8;5;1;10;
82331;16/02/2004;0000;27;25.4;87;1004.3;0;0;10;
82331;16/02/2004;1200;23.2;22.8;96;1006.6;0;0;10;
82331;16/02/2004;1800;27.6;25.6;85;1004.8;9;1;10;
82331;17/02/2004;0000;26.2;25.2;92;1002.4;0;0;8;
82331;17/02/2004;1200;25.4;24.8;95;1007.2;5;2;10;
82331;17/02/2004;1800;27.6;26;86;1005.8;9;1;10;
82331;18/02/2004;0000;26;25.4;95;1004.4;0;0;10;
82331;18/02/2004;1200;25.2;25;98;1006.3;0;0;10;
82331;18/02/2004;1800;27;26;92;1003.8;14;2;10;
82331;19/02/2004;0000;25;24.6;97;1004;9;2;10;
82331;19/02/2004;1200;24.6;24.2;97;1006.8;0;0;10;
82331;19/02/2004;1800;28.6;26.2;83;1003.4;5;2;10;
82331;20/02/2004;0000;25.6;24.6;92;1002.8;0;0;10;
82331;20/02/2004;1200;25.8;24.6;91;1004.4;0;0;8;
82331;20/02/2004;1800;31.3;27.4;73;1001.7;0;0;4;
82331;21/02/2004;0000;27;25.6;89;1001.1;0;0;6;
82331;21/02/2004;1200;25.2;24.8;96;1005;0;0;10;
82331;21/02/2004;1800;24;23.6;97;1004.1;0;0;10;
82331;22/02/2004;0000;24.4;24;97;1005.6;0;0;10;
82331;22/02/2004;1200;24.6;24.2;97;1006.9;9;1;9;
82331;22/02/2004;1800;30.3;27;77;1004.7;9;2;9;
82331;23/02/2004;0000;26.7;25.2;88;1005.5;0;0;6;
82331;23/02/2004;1200;25;24.2;94;1006.5;0;0;10;
82331;23/02/2004;1800;25.6;24.6;92;1004.9;18;4;10;
82331;24/02/2004;0000;24.8;24.2;96;1003.3;0;0;6;
82331;24/02/2004;1200;24.6;24.2;97;1005.5;0;0;10;
82331;24/02/2004;1800;26;25.2;94;1003.9;18;2;10;
82331;25/02/2004;0000;24.2;23.8;96;1003.7;0;0;10;
82331;25/02/2004;1200;24.6;24.4;98;1005.2;0;0;8;
82331;25/02/2004;1800;29.5;26.2;77;1003.9;9;2;9;
82331;26/02/2004;0000;25.8;24.8;92;1002.9;0;0;10;
82331;26/02/2004;1200;26.2;24.4;86;1006.5;9;2;5;
82331;26/02/2004;1800;32.5;27.8;70;1005.9;9;2;6;
82331;27/02/2004;0000;28.5;26.6;86;1004.4;0;0;0;
82331;27/02/2004;1200;27;25;84;1006.3;0;0;5;
82331;27/02/2004;1800;32.7;27.8;68;1002.1;9;2;10;
82331;28/02/2004;0000;24.8;24.2;96;1003.5;0;0;10;
82331;28/02/2004;1200;25.4;24.8;95;1004.7;0;0;8;
82331;28/02/2004;1800;29.7;26.8;79;1001.9;0;0;9;
82331;29/02/2004;0000;26.2;25.4;93;1001.8;0;0;4;
82331;29/02/2004;1200;25;24.2;94;1005.1;0;0;10;
82331;29/02/2004;1800;31.1;27.8;77;1002.4;0;0;10;
82331;01/03/2004;0000;25;24.4;95;1001.6;0;0;8;
82331;01/03/2004;1200;27.4;25.6;86;1005.3;9;2;4;
82331;01/03/2004;1800;33.5;29;71;1003.8;9;2;6;
82331;02/03/2004;0000;26.6;25.6;92;1004.3;0;0;10;
82331;02/03/2004;1200;26;24.6;89;1005.5;9;2;8;
82331;02/03/2004;1800;29.5;26.2;77;1003.6;9;1;10;
82331;03/03/2004;0000;27;25.6;89;1002.3;0;0;10;
82331;03/03/2004;1200;27.4;26;89;1005;9;1;8;
82331;03/03/2004;1800;27.4;26.4;92;1002.7;9;2;10;
82331;04/03/2004;0000;26.2;25.4;93;1002.7;0;0;9;
82331;04/03/2004;1200;24.2;23.6;95;1005.3;0;0;10;
82331;04/03/2004;1800;28.5;26.6;86;1002.2;9;1;6;
82331;05/03/2004;0000;26;24.6;89;1001.8;5;1;4;
82331;05/03/2004;1200;26;24.8;90;1005.3;5;1;8;
82331;05/03/2004;1800;32.3;28.2;73;1004;9;2;8;
82331;06/03/2004;0000;25.6;25.2;97;1004.6;0;0;10;
82331;06/03/2004;1200;23.4;23.2;98;1008.7;0;0;10;
82331;06/03/2004;1800;27;24.8;83;1005.3;5;1;10;
82331;07/03/2004;0000;24.8;23.8;92;1003.6;0;0;9;
82331;07/03/2004;1200;25.6;24;87;1007.1;0;0;6;
82331;07/03/2004;1800;29.5;26.2;77;1003.2;5;1;6;
82331;08/03/2004;0000;26.8;26.6;99;1003.9;0;0;6;
82331;08/03/2004;1200;23.8;23.4;97;1006.6;0;0;10;
82331;08/03/2004;1800;25.4;24.8;95;1005.1;9;2;10;
82331;09/03/2004;0000;24.4;24;97;1004.9;0;0;4;
82331;09/03/2004;1200;25;24.6;97;1007.2;0;0;8;
82331;09/03/2004;1800;32.5;28.2;72;1005.3;9;2;8;
82331;10/03/2004;0000;27.2;25;83;1004.3;0;0;9;
82331;10/03/2004;1200;27.2;25.4;86;1006.1;9;3;4;
82331;10/03/2004;1800;32.7;28;69;1003.5;9;3;4;
82331;11/03/2004;0000;28.5;26.2;83;1003.5;0;0;5;
82331;11/03/2004;1200;25.8;24.8;92;1006.4;0;0;10;
82331;11/03/2004;1800;32.3;27.8;71;1003.7;5;2;10;
82331;12/03/2004;0000;26.4;25.6;94;1002.4;0;0;6;
82331;12/03/2004;1200;24.4;24;97;1005.4;5;1;10;
82331;12/03/2004;1800;28.9;25.2;73;1001.6;5;1;9;
82331;13/03/2004;0000;26.8;26.2;96;1001;0;0;0;
82331;13/03/2004;1200;24.2;24;98;1005.3;5;3;10;
82331;13/03/2004;1800;29.1;26.4;78;1002.6;0;0;10;
82331;14/03/2004;0000;26.6;26;95;1002.3;0;0;0;
82331;14/03/2004;1200;25.8;25.4;97;1005.9;0;0;10;
82331;14/03/2004;1800;31.7;28;75;1002.4;9;1;9;
82331;15/03/2004;0000;26.8;25.8;92;1002.3;0;0;8;
82331;15/03/2004;1200;25.2;24.2;92;1005.2;9;1;10;
82331;15/03/2004;1800;32.3;27.6;70;1002.4;5;2;6;
82331;16/03/2004;0000;27.2;25.6;88;1000.9;0;0;10;
82331;16/03/2004;1200;24;23.6;97;1004.7;5;1;10;
82331;16/03/2004;1800;31.5;28;77;1000.6;0;0;5;
82331;17/03/2004;0000;26.2;25.6;92;1001.5;0;0;10;
82331;17/03/2004;1200;25.4;24.8;95;1003.6;0;0;10;
82331;17/03/2004;1800;24.4;23.8;95;1002.4;5;1;10;
82331;18/03/2004;0000;24.6;24.2;97;1001.2;0;0;10;
82331;18/03/2004;1200;25.8;25.2;96;1002.9;0;0;6;
82331;18/03/2004;1800;28.9;27.2;88;1000.2;0;0;8;
82331;19/03/2004;0000;25.4;25;97;1001.3;0;0;10;
82331;19/03/2004;1200;24.8;24.4;97;1003.6;0;0;10;
82331;19/03/2004;1800;30.7;27.6;79;1002.1;5;2;8;
82331;20/03/2004;0000;27.8;26.4;89;1000.6;0;0;10;
82331;20/03/2004;1200;25.6;24.8;93;1003.6;5;1;10;
82331;20/03/2004;1800;29.1;26.8;83;1001;0;0;10;
82331;21/03/2004;0000;25.2;24.8;96;1000.9;0;0;10;
82331;21/03/2004;1200;23.8;23.6;99;1003.6;0;0;10;
82331;21/03/2004;1800;27.4;26;89;1001.1;5;1;10;
82331;22/03/2004;0000;26.4;26;97;1003.2;0;0;10;
82331;22/03/2004;1200;24.2;23.8;96;1004.9;0;0;10;
82331;22/03/2004;1800;27.2;25.6;88;1003.4;0;0;10;
82331;23/03/2004;0000;25.2;24.6;95;1002.2;0;0;10;
82331;23/03/2004;1200;25;24.6;97;1005.5;14;1;10;
82331;23/03/2004;1800;28.3;26;84;1004.2;5;1;8;
82331;24/03/2004;0000;26;25.6;97;1002.8;0;0;8;
82331;24/03/2004;1200;26;25.4;95;1005.1;0;0;10;
82331;24/03/2004;1800;30.5;27.8;81;1000.8;9;3;10;
82331;25/03/2004;0000;26;25.4;95;1002.1;0;0;8;
82331;25/03/2004;1200;25.6;25;95;1005.7;9;2;10;
82331;25/03/2004;1800;29.1;25.6;75;1002.9;5;2;10;
82331;26/03/2004;0000;26.2;25.6;95;1002.9;0;0;8;
82331;26/03/2004;1200;25.6;25.4;97;1003.5;0;0;10;
82331;26/03/2004;1800;30.5;27.6;80;1000.8;9;3;8;
82331;27/03/2004;0000;25.8;24.8;92;1000.7;5;3;4;
82331;27/03/2004;1200;24.4;24;97;1003.6;0;0;10;
82331;27/03/2004;1800;24.8;24.4;97;1001.9;0;0;10;
82331;28/03/2004;0000;24.2;24;98;1002.2;0;0;10;
82331;28/03/2004;1200;24.4;23.8;95;1004.2;0;0;9;
82331;28/03/2004;1800;30.3;26.8;76;1001.9;9;2;8;
82331;29/03/2004;0000;26.4;25;89;1002;0;0;5;
82331;29/03/2004;1200;24.8;24;94;1005;0;0;10;
82331;29/03/2004;1800;29.9;27;79;1002.9;0;0;7;
82331;30/03/2004;0000;26.8;25.8;92;1003.8;0;0;9;
82331;30/03/2004;1200;26.6;25.8;93;1007.4;0;0;10;
82331;30/03/2004;1800;26;25.2;94;1005;5;3;10;
82331;31/03/2004;0000;24.8;24.6;99;1005.3;0;0;10;
82331;31/03/2004;1200;24.4;24;97;1007.3;0;0;10;
82331;31/03/2004;1800;29.1;26.4;80;1003.5;0;0;10;
82331;01/04/2004;0000;26.8;25.4;89;1003.3;0;0;10;
82331;01/04/2004;1200;26.8;25.2;88;1006.1;5;1;8;
82331;01/04/2004;1800;33.1;29.2;74;1003.4;9;2;8;
82331;02/04/2004;0000;29.1;27;85;1002.9;0;0;8;
82331;02/04/2004;1200;26.6;26;95;1005;5;1;8;
82331;02/04/2004;1800;28.5;26.8;87;1003.9;0;0;10;
82331;03/04/2004;0000;27;26.4;95;1003.9;0;0;4;
82331;03/04/2004;1200;26.6;26;95;1005;0;0;10;
82331;03/04/2004;1800;32.9;29;74;1001.7;9;2;8;
82331;04/04/2004;0000;27.8;26.2;88;1004;0;0;8;
82331;04/04/2004;1200;27;26.2;94;1006.6;0;0;10;
82331;04/04/2004;1800;29.1;26.6;82;1004;5;1;10;
82331;05/04/2004;0000;26.4;25.4;92;1002.7;0;0;10;
82331;05/04/2004;1200;26.6;26;95;1006.9;0;0;10;
82331;05/04/2004;1800;30.1;27.8;84;1004;0;0;10;
82331;06/04/2004;0000;27.4;26.6;94;1003.2;0;0;8;
82331;06/04/2004;1200;26.4;25.2;91;1006;14;2;8;
82331;06/04/2004;1800;25.8;24.6;91;1003.9;5;2;10;
82331;07/04/2004;0000;25;24.6;97;1002.2;0;0;10;
82331;07/04/2004;1200;25.4;25;97;1004.8;0;0;10;
82331;07/04/2004;1800;33.1;28.6;71;1001.9;0;0;6;
82331;08/04/2004;0000;27.4;26;89;1002.1;0;0;6;
82331;08/04/2004;1200;26.8;25;86;1006.4;5;2;9;
82331;08/04/2004;1800;31.7;27.8;74;1002.9;5;2;6;
82331;09/04/2004;0000;28.3;27.2;93;1001.2;0;0;0;
82331;09/04/2004;1200;25.4;25;97;1006.5;9;4;10;
82331;09/04/2004;1800;31.5;28.6;81;1002.2;9;1;8;
82331;10/04/2004;0000;28.5;27.6;94;1001.1;0;0;0;
82331;10/04/2004;1200;28.3;26.6;88;1002.9;0;0;8;
82331;10/04/2004;1800;33.7;28.8;69;998.7;9;1;8;
82331;11/04/2004;0000;25;24.6;97;1000.7;0;0;10;
82331;11/04/2004;1200;26;25.4;95;1002.7;0;0;10;
82331;11/04/2004;1800;24.4;23.6;94;1000.9;0;0;10;
82331;12/04/2004;0000;23.4;22.4;91;1002.1;36;1;10;
82331;12/04/2004;1200;24.4;23.8;95;1004.3;5;1;10;
82331;12/04/2004;1800;31.5;27.8;75;1001.9;5;2;8;
82331;13/04/2004;0000;27.2;25.6;88;1001.9;0;0;8;
82331;13/04/2004;1200;26.2;25.2;92;1004.7;0;0;9;
82331;13/04/2004;1800;33.3;29;72;;9;1;5;
82331;14/04/2004;0000;27.4;26.2;91;1002.8;0;0;4;
82331;14/04/2004;1200;26.6;24.8;86;1004.8;5;1;10;
82331;14/04/2004;1800;30.9;27.6;77;1002.6;5;2;6;
82331;15/04/2004;0000;27;26;92;1002.1;0;0;6;
82331;15/04/2004;1200;25.6;24.6;92;1003.7;0;0;10;
82331;15/04/2004;1800;29.1;26.6;82;1001.9;0;0;8;
82331;16/04/2004;0000;24;23.4;95;1002;5;1;10;
82331;16/04/2004;1200;27.6;25.8;86;1001.5;5;1;9;
82331;16/04/2004;1800;32.3;28.4;74;1002;5;2;6;
82331;17/04/2004;0000;26.2;25;90;1003.4;0;0;10;
82331;17/04/2004;1200;26;25.2;94;1006.5;9;2;10;
82331;17/04/2004;1800;30.5;27.8;81;1003.4;5;1;8;
82331;18/04/2004;0000;27;26.4;95;1003.4;0;0;6;
82331;18/04/2004;1200;24.6;24.2;97;1006.7;0;0;10;
82331;18/04/2004;1800;24.6;24;95;1007.1;14;2;10;
82331;19/04/2004;0000;24.6;24.2;97;1005.7;0;0;10;
82331;19/04/2004;1200;24.4;23.6;94;1006.9;0;0;10;
82331;19/04/2004;1800;26.4;25.4;92;1004.2;0;0;10;
82331;20/04/2004;0000;24.8;24.4;97;1003;0;0;4;
82331;20/04/2004;1200;25.8;25.4;97;1005.2;0;0;8;
82331;20/04/2004;1800;32.3;28.2;73;1001.6;9;2;5;
82331;21/04/2004;0000;27.2;25.6;88;1000.7;0;0;4;
82331;21/04/2004;1200;28.2;26;85;1003.6;9;1;9;
82331;21/04/2004;1800;33.1;28.6;71;1000.6;9;1;8;
82331;22/04/2004;0000;27.6;26.6;92;1001.3;0;0;10;
82331;22/04/2004;1200;26.6;26;95;1003.9;9;2;9;
82331;22/04/2004;1800;24.8;23.8;92;1004.5;5;2;10;
82331;23/04/2004;0000;24.6;24;95;1003.6;0;0;10;
82331;23/04/2004;1200;25.2;24.6;95;1005.4;0;0;10;
82331;23/04/2004;1800;28.2;26;85;1002.5;0;0;10;
82331;24/04/2004;0000;26;25.4;95;1001.8;0;0;4;
82331;24/04/2004;1200;26;25;92;1004.2;0;0;9;
82331;24/04/2004;1800;29.7;27.2;83;1001.5;0;0;10;
82331;25/04/2004;0000;24;23.4;95;1003.4;0;0;8;
82331;25/04/2004;1200;23.6;23.2;97;1007.4;0;0;10;
82331;25/04/2004;1800;28.7;26.2;82;1004.7;0;0;10;
82331;26/04/2004;0000;26;25.2;94;1003.7;0;0;7;
82331;26/04/2004;1200;25.4;24.8;95;1007.6;9;1;10;
82331;26/04/2004;1800;32.3;29;78;;14;2;6;
82331;27/04/2004;0000;25;24.2;94;1005.9;0;0;10;
82331;27/04/2004;1200;24.8;23.8;92;1006.2;0;0;9;
82331;27/04/2004;1800;32.3;27.8;71;1003.4;0;0;4;
82331;28/04/2004;0000;28.2;26.4;87;1004.7;0;0;5;
82331;28/04/2004;1200;26;25.2;94;1008.5;0;0;6;
82331;28/04/2004;1800;33.1;27.6;65;1002.9;9;2;6;
82331;29/04/2004;0000;28.7;26.6;85;1004;0;0;9;
82331;29/04/2004;1200;24.6;24.2;97;1007.4;0;0;10;
82331;29/04/2004;1800;24.6;24;95;1005;0;0;10;
82331;30/04/2004;0000;24.4;23.8;95;1004.6;0;0;10;
82331;30/04/2004;1200;24;23.6;97;1005.6;0;0;6;
82331;30/04/2004;1800;31.5;26.6;68;1002.4;9;2;4;
82331;01/05/2004;0000;27.4;26.4;92;1003.8;0;0;4;
82331;01/05/2004;1200;28.3;26.6;88;1004.3;5;1;3;
82331;01/05/2004;1800;31.9;28.2;75;1000.4;9;2;4;
82331;02/05/2004;0000;27.4;26.6;94;1001.1;0;0;10;
82331;02/05/2004;1200;27;26.2;94;1003.8;0;0;8;
82331;02/05/2004;1800;32.7;28.6;73;1002.1;5;2;6;
82331;03/05/2004;0000;27.4;26.4;92;1001;0;0;9;
82331;03/05/2004;1200;28.5;26.8;87;1004.8;5;1;4;
82331;03/05/2004;1800;31.1;28.2;80;1001.9;5;2;6;
82331;04/05/2004;0000;25.4;24.8;95;1002.4;0;0;10;
82331;04/05/2004;1200;23.6;23;95;1007.2;0;0;10;
82331;04/05/2004;1800;31.1;28.2;80;1004;9;2;9;
82331;05/05/2004;0000;27;26;92;1003.2;0;0;4;
82331;05/05/2004;1200;27;25.6;89;1006.6;0;0;8;
82331;05/05/2004;1800;26;25;92;1003.3;0;0;10;
82331;06/05/2004;0000;24.4;24;97;1006;0;0;10;
82331;06/05/2004;1200;25;24.6;97;1006.7;18;1;10;
82331;06/05/2004;1800;24;23.8;98;1007.3;9;2;10;
82331;07/05/2004;0000;23.4;23.2;98;1005.2;0;0;10;
82331;07/05/2004;1200;24;23.8;98;1007.8;0;0;10;
82331;07/05/2004;1800;27.4;25.6;86;1007.1;14;2;8;
82331;08/05/2004;0000;25.6;24.8;93;1004.9;0;0;4;
82331;08/05/2004;1200;24.8;24.2;96;1007.1;9;2;10;
82331;08/05/2004;1800;27.6;26.2;89;1007;14;1;10;
82331;09/05/2004;0000;24.8;24.4;97;1005.1;0;0;10;
82331;09/05/2004;1200;24.6;24;95;1006.9;0;0;10;
82331;09/05/2004;1800;23.8;23.2;95;1005.2;0;0;10;
